id,english,part_of_speech,level,translation_fr,family
4248.0,strengthen,verb,B2,renforcer,actions_general
4249.0,stress,"noun, verb",A2,stress,actions_general
4250.0,stretch,"noun, verb",B2,tension,actions_general
4251.0,strict,adjective,B2,strict,descriptions_general
4252.0,strictly,adverb,B2,strictement,descriptions_general
4253.0,strike,"noun, verb",B2,grève,actions_general
4254.0,striking,adjective,C1,sensible,descriptions_general
4255.0,string,noun,B1,rame,general
4256.0,strip,"noun, verb",C1,lanière,actions_general
4257.0,strive,verb,C1,peiner,actions_general
4258.0,stroke,noun,B2,nage,general
4259.0,strong,adjective,A1,robuste,descriptions_general
4260.0,strongly,adverb,B1,vigoureusement,descriptions_general
4261.0,structural,adjective,C1,structurel,descriptions_general
4262.0,structure,"noun, verb",A2,structure,actions_general
4263.0,struggle,"noun, verb",B2,lutte,actions_general
4264.0,student,noun,A1,étudiant,education_academic
4265.0,studio,noun,B1,studio,general
4266.0,study,"noun, verb",A1,recherche,education_academic
4267.0,stuff,"noun, verb",B1,truc,actions_general
4268.0,stumble,verb,C1,trébucher,actions_general
4269.0,stun,verb,C1,stupéfier,actions_general
4270.0,stunning,adjective,B2,stupéfiant,descriptions_general
4271.0,stupid,adjective,A2,stupide,emotions_qualities
4272.0,style,noun,A1,style,general
4273.0,subject,"adjective, noun",A1,sujet,education_academic
4274.0,submission,noun,C1,soumission,general
4275.0,submit,verb,B2,soumettre,actions_general
4276.0,subscriber,noun,C1,abonné,general
4277.0,subscription,noun,C1,cotisation,general
4278.0,subsequent,adjective,B2,suivant,descriptions_general
4279.0,subsequently,adverb,B2,subséquemment,descriptions_general
4280.0,subsidy,noun,C1,subvention,general
4281.0,substance,noun,B1,substance,general
4282.0,substantial,adjective,C1,substantiel,descriptions_general
4283.0,substantially,adverb,C1,substantiellement,descriptions_general
4284.0,substitute,"noun, verb",C1,substitut,actions_general
4285.0,substitution,noun,C1,substitution,general
4286.0,subtle,adjective,C1,subtil,descriptions_general
4287.0,suburb,noun,B2,faubourg,general
4288.0,suburban,adjective,C1,suburbain,descriptions_general
4289.0,succeed,verb,A2,réussir,actions_general
4290.0,success,noun,A1,succès,general
4291.0,successful,adjective,A2,,descriptions_general
4292.0,successfully,adverb,B1,,descriptions_general
4293.0,succession,noun,C1,succession,general
4294.0,successive,adjective,C1,,descriptions_general
4295.0,successor,noun,C1,successeur,general
4296.0,such,"determiner, pronoun",A2,tel,grammar_function_words
4297.0,suck,verb,C1,sucer,actions_general
4298.0,sudden,adjective,B1,subit,descriptions_general
4299.0,suddenly,adverb,A2,subitement,descriptions_general
4300.0,sue,verb,C1,plaider,actions_general
4301.0,suffer,verb,B1,subir,actions_general
4302.0,suffering,noun,B2,souffrance,general
4303.0,sufficient,adjective,B2,suffisant,descriptions_general
4304.0,sufficiently,adverb,B2,suffisamment,descriptions_general
4305.0,sugar,noun,A1,sucre,general
4306.0,suggest,verb,A2,suggérer,actions_general
4307.0,suggestion,noun,A2,suggestion,general
4308.0,suicide,noun,C1,suicide,general
4309.0,suit,"noun, verb",A2,tenue,actions_general
4310.0,suitable,adjective,B1,raisonnable,descriptions_general
4311.0,suite,noun,C1,escorte,general
4312.0,sum,"noun, verb",B2,sum,actions_general
4313.0,summarize,verb,B1,résumer,actions_general
4314.0,summary,noun,B1,synopsis,general
4315.0,summer,noun,A1,été,general
4316.0,summit,noun,C1,sommet,general
4317.0,sun,noun,A1,Soleil,general
4318.0,sunday,noun,A1,dimanche,general
4319.0,super,adjective,B2,supérieur,descriptions_general
4320.0,superb,adjective,C1,superbe,descriptions_general
4321.0,superior,adjective,C1,supérieur,descriptions_general
4322.0,supermarket,noun,A1,supermarché,general
4323.0,supervise,verb,C1,encadrer,actions_general
4324.0,supervision,noun,C1,supervision,general
4325.0,supervisor,noun,C1,superviseur,work_career
4326.0,supplement,"noun, verb",C1,supplément,actions_general
4327.0,supply,"noun, verb",B1,réserve,actions_general
4328.0,support,"noun, verb",A2,support,actions_general
4329.0,supporter,noun,B1,supporteur,general
4330.0,supportive,adjective,C1,,descriptions_general
4331.0,suppose,verb,A2,supposer,actions_general
4332.0,supposedly,adverb,C1,prétendument,descriptions_general
4333.0,suppress,verb,C1,supprimer,actions_general
4334.0,supreme,adjective,C1,suprême,descriptions_general
4335.0,sure,"adjective, adverb",A1,sûr,descriptions_general
4336.0,surely,adverb,B1,surement,descriptions_general
4337.0,surface,noun,B1,surface,general
4338.0,surge,"noun, verb",C1,houle,actions_general
4339.0,surgeon,noun,B2,chirurgien,health_body
4340.0,surgery,noun,B2,opération,health_body
4341.0,surgical,adjective,C1,opératoire,descriptions_general
4342.0,surplus,noun,C1,surplus,general
4343.0,surprise,"noun, verb",A2,surprise,actions_general
4344.0,surprised,adjective,A2,stupéfié,descriptions_general
4345.0,surprising,adjective,A2,surprenant,descriptions_general
4346.0,surrender,verb,C1,capituler,actions_general
4347.0,surround,verb,B2,envelopper,actions_general
4348.0,surrounding,adjective,B2,environnant,descriptions_general
4349.0,surveillance,noun,C1,surveillance,general
4350.0,survey,"noun, verb",A2,recherche,actions_general
4351.0,survival,noun,B2,,general
4352.0,survive,verb,B1,survivre,actions_general
4353.0,survivor,noun,B2,survivant,general
4354.0,suspect,"noun, verb",B2,suspecter,actions_general
4355.0,suspend,verb,B2,suspendre,actions_general
4356.0,suspension,noun,C1,suspension,general
4357.0,suspicion,noun,C1,suspicion,general
4358.0,suspicious,adjective,C1,soupçonneux,descriptions_general
4359.0,sustain,verb,C1,soutenir,actions_general
4360.0,sustainable,adjective,B2,soutenable,energy_environment
4361.0,swallow,verb,B2,digérer,actions_general
4362.0,swear,verb,B2,vouer,actions_general
4363.0,sweater,noun,A1,pull-over,general
4364.0,sweep,verb,B2,balayer,actions_general
4365.0,sweet,"adjective, noun",A2,sucré,descriptions_general
4366.0,swim,"noun, verb",A1,nager,actions_general
4367.0,swimming,noun,A1,natation,general
4368.0,swing,"noun, verb",C1,pendule,actions_general
4369.0,switch,"noun, verb",B1,interrupteur,actions_general
4370.0,sword,noun,C1,épée,general
4371.0,symbol,noun,A2,symbole,general
4372.0,symbolic,adjective,C1,symbolique,descriptions_general
4373.0,sympathetic,adjective,B2,sympathique,descriptions_general
4374.0,sympathy,noun,B2,sympathie,general
4375.0,symptom,noun,B1,symptôme,general
4376.0,syndrome,noun,C1,syndrome,general
4377.0,synthesis,noun,C1,synthèse,general
4378.0,system,noun,A2,système,technology_data
4379.0,systematic,adjective,C1,systématique,descriptions_general
4380.0,t-shirt,noun,A1,T-shirt,home_daily_life
4381.0,table,noun,A1,Table,home_daily_life
4382.0,tablet,noun,A2,liste,general
4383.0,tackle,"noun, verb",B2,tirefort,actions_general
4384.0,tactic,noun,C1,tactique,general
4385.0,tactical,adjective,C1,,descriptions_general
4386.0,tag,"noun, verb",B2,loup,actions_general
4387.0,tail,noun,B1,queue,general
4388.0,take,verb,A1,prendre,actions_general
4389.0,tale,noun,B2,conte / récit,general
4390.0,talent,noun,B1,talent,general
4391.0,talented,adjective,B1,talentueux,descriptions_general
4392.0,talk,"noun, verb",A1,discussion,communication_language
4393.0,tall,adjective,A1,haut,descriptions_general
4394.0,tank,noun,B2,tank,general
4395.0,tap,"noun, verb",B2,taraud,actions_general
4396.0,tape,noun,B1,ruban,general
4397.0,target,"noun, verb",A2,cible / objectif,actions_general
4398.0,task,noun,A2,tâche,work_career
4399.0,taste,"noun, verb",A2,goût,actions_general
4400.0,tax,"noun, verb",B1,impôt,finance_trading
4401.0,taxi,noun,A1,taxi,travel_transport
4402.0,taxpayer,noun,C1,contribuable,general
4403.0,tea,noun,A1,thé,home_daily_life
4404.0,teach,verb,A1,enseigner,actions_general
4405.0,teacher,noun,A1,enseignant,education_academic
4406.0,teaching,noun,A2,enseignement,general
4407.0,team,noun,A1,équipe,work_career
4408.0,tear,"noun, verb",B2,pleur,actions_general
4409.0,technical,adjective,B1,technique,technology_data
4410.0,technique,noun,B1,technique,general
4411.0,technological,adjective,B2,technologique,technology_data
4412.0,technology,noun,A2,technologie,technology_data
4413.0,teenage,adjective,A2,adolescent,descriptions_general
4414.0,teenager,noun,A1,adolescent,general
4415.0,teens,noun,B2,,general
4416.0,telephone,"noun, verb",A1,téléphone,actions_general
4417.0,television,noun,A1,télévision,general
4418.0,tell,verb,A1,dire,communication_language
4419.0,temperature,noun,A2,température,general
4420.0,temple,noun,B2,temple,general
4421.0,temporarily,adverb,B2,temporairement,descriptions_general
4422.0,temporary,adjective,B2,temporaire,descriptions_general
4423.0,tempt,verb,C1,tenter,actions_general
4424.0,ten,number,A1,dix,grammar_function_words
4425.0,tenant,noun,C1,locataire,general
4426.0,tend,verb,B1,tendre,actions_general
4427.0,tendency,noun,B2,tendance,general
4428.0,tender,adjective,C1,tendre,descriptions_general
4429.0,tennis,noun,A1,tennis,arts_media_sport
4430.0,tension,noun,B2,tension,general
4431.0,tent,noun,B1,tente,general
4432.0,tenure,noun,C1,,general
4433.0,term,"noun, verb",A2,terme,actions_general
4434.0,terminal,"adjective, noun",B2,terminal,descriptions_general
4435.0,terminate,verb,C1,terminer,actions_general
4436.0,terms,noun,B2,,general
4437.0,terrain,noun,C1,terrain,general
4438.0,terrible,adjective,A1,terrible,descriptions_general
4439.0,terribly,adverb,B2,épouvantablement,descriptions_general
4440.0,terrific,adjective,C1,,descriptions_general
4441.0,terrify,verb,B2,terrifier,actions_general
4442.0,territory,noun,B2,territoire,general
4443.0,terror,noun,B2,terreur,general
4444.0,terrorism,noun,B2,terrorisme,general
4445.0,terrorist,noun,B2,terroriste,general
4446.0,test,"noun, verb",A1,test,education_academic
4447.0,testify,verb,C1,témoigner,actions_general
4448.0,testimony,noun,C1,témoignage,general
4449.0,testing,noun,B2,,general
4450.0,text,"noun, verb",A1,texto,actions_general
4451.0,textbook,noun,B2,manuel,general
4452.0,texture,noun,C1,texture,general
4453.0,than,"conjunction, preposition",A1,,grammar_function_words
4454.0,thank,verb,A1,remercier,actions_general
4455.0,thankfully,adverb,C1,heureusement,descriptions_general
4456.0,thanks,"exclamation, noun",A1,remerciement,grammar_function_words
4457.0,that,"adverb, conjunction, determiner, pronoun",A1,ce / que / qui,descriptions_general
4458.0,the,definite article,A1,le/la/les,general
4459.0,theatre,noun,A1,théâtre,arts_media_sport
4460.0,theatrical,adjective,C1,théâtral,descriptions_general
4461.0,theft,noun,B2,vol,general
4462.0,their,determiner,A1,leur,grammar_function_words
4463.0,theirs,pronoun,B1,,grammar_function_words
4464.0,them,pronoun,A1,leur,grammar_function_words
4465.0,theme,noun,B1,thème,general
4466.0,themselves,pronoun,A2,même,grammar_function_words
4467.0,then,adverb,A1,puis,descriptions_general
4468.0,theology,noun,C1,théologie,general
4469.0,theoretical,adjective,C1,théorique,education_academic
4470.0,theory,noun,B1,théorie,education_academic
4471.0,therapist,noun,B2,thérapeute,health_body
4472.0,therapy,noun,B2,thérapie,health_body
4473.0,there,adverb,A1,là,descriptions_general
4474.0,thereafter,adverb,C1,,descriptions_general
4475.0,thereby,adverb,C1,de ce fait / par là,descriptions_general
4476.0,therefore,adverb,B1,donc / par conséquent,descriptions_general
4477.0,thesis,noun,B2,thèse,education_academic
4478.0,they,pronoun,A1,,grammar_function_words
4479.0,thick,adjective,A2,touffu,descriptions_general
4480.0,thief,noun,A2,voleur,general
4481.0,thin,adjective,A2,ténu,descriptions_general
4482.0,thing,noun,A1,truc,general
4483.0,think,verb,A1,penser,actions_general
4484.0,thinking,noun,A2,pensée,general
4485.0,third,"noun, ordinal number",A1,tiers,general
4486.0,thirsty,adjective,A1,assoiffé,descriptions_general
4487.0,thirteen,number,A1,treize,grammar_function_words
4488.0,thirty,number,A1,trente,grammar_function_words
4489.0,this,"adverb, determiner, pronoun",A1,ce,descriptions_general
4490.0,thorough,adjective,B2,soigneux,descriptions_general
4491.0,thoroughly,adverb,B2,entièrement,descriptions_general
4492.0,though,"adverb, conjunction",B1,pourtant,descriptions_general
4493.0,thought,noun,A2,pensée,general
4494.0,thought-provoking,adjective,C1,,descriptions_general
4495.0,thoughtful,adjective,C1,songeur,descriptions_general
4496.0,thousand,number,A1,millier,grammar_function_words
4497.0,thread,noun,C1,fil,general
4498.0,threat,noun,B2,menace,general
4499.0,threaten,verb,B2,menacer,actions_general
4500.0,three,number,A1,trois,grammar_function_words
4501.0,threshold,noun,C1,seuil,general
4502.0,thrilled,adjective,C1,,descriptions_general
4503.0,thrive,verb,C1,prospérer,actions_general
4504.0,throat,noun,B1,gorge,general
4505.0,through,"adverb, preposition",A1,à travers / par,descriptions_general
4506.0,throughout,"adverb, preposition",B1,,descriptions_general
4507.0,throw,verb,A2,jeter,actions_general
4508.0,thumb,noun,B2,pouce,general
4509.0,thursday,noun,A1,jeudi,general
4510.0,thus,adverb,B2,ainsi / donc,descriptions_general
4511.0,ticket,noun,A1,ticket,general
4512.0,tide,noun,C1,marée,general
4513.0,tidy,"adjective, verb",A2,ordonné,descriptions_general
4514.0,tie,"noun, verb",A2,traverse,actions_general
4515.0,tight,adjective,B1,serré,descriptions_general
4516.0,tighten,verb,C1,tendre,actions_general
4517.0,till,"conjunction, preposition",B1,,grammar_function_words
4518.0,timber,noun,C1,bois,general
4519.0,time,"noun, verb",A1,temps,actions_general
4520.0,timely,adjective,C1,régulier,descriptions_general
4521.0,timing,noun,B2,chronométrage,general
4522.0,tin,noun,B1,étain / boîte de conserve,general
4523.0,tiny,adjective,B1,minuscule,descriptions_general
4524.0,tip,"noun, verb",A2,tuyau,actions_general
4525.0,tired,adjective,A1,las,descriptions_general
4526.0,tissue,noun,B2,tissu,general
4527.0,title,"noun, verb",A1,titre,actions_general
4528.0,to,"infinitive marker, preposition",A1,à / vers,grammar_function_words
4529.0,tobacco,noun,C1,tabac,general
4530.0,today,"adverb, noun",A1,aujourd’hui,descriptions_general
4531.0,toe,noun,B1,orteil,general
4532.0,together,adverb,A1,ensemble,descriptions_general
4533.0,toilet,noun,A1,toilette,general
4534.0,tolerance,noun,C1,tolérance,general
4535.0,tolerate,verb,C1,tolérer,actions_general
4536.0,toll,noun,C1,impôt,general
4537.0,tomato,noun,A1,tomate,general
4538.0,tomorrow,"adverb, noun",A1,demain,descriptions_general
4539.0,ton,noun,B2,tonne,general
4540.0,tone,noun,B2,ton,general
4541.0,tongue,noun,B1,langue,general
4542.0,tonight,"adverb, noun",A1,,descriptions_general
4543.0,tonne,noun,B2,tonne,general
4544.0,too,adverb,A1,trop,descriptions_general
4545.0,tool,noun,A2,ustensile,general
4546.0,tooth,noun,A1,dent,general
4547.0,top,"adjective, noun, verb",A2,supérieur,descriptions_general
4548.0,topic,noun,A1,sujet / thème,general
4549.0,torture,"noun, verb",C1,torture,actions_general
4550.0,toss,verb,C1,jeter,actions_general
4551.0,total,"adjective, noun, verb",B1,total,descriptions_general
4552.0,totally,adverb,B1,totalement,descriptions_general
4553.0,touch,"noun, verb",A2,toucher,actions_general
4554.0,tough,adjective,B2,sévère,descriptions_general
4555.0,tour,"noun, verb",A2,tour,actions_general
4556.0,tourism,noun,A2,tourisme,general
4557.0,tourist,noun,A1,touriste,general
4558.0,tournament,noun,B2,tournoi,general
4559.0,towards,preposition,A2,vers,grammar_function_words
4560.0,towel,noun,A2,serviette,general
4561.0,tower,noun,A2,tour,general
4562.0,town,noun,A1,ville,general
4563.0,toxic,adjective,C1,toxique,descriptions_general
4564.0,toy,"adjective, noun",A2,jouet,descriptions_general
4565.0,trace,"noun, verb",B2,trace,actions_general
4566.0,track,"noun, verb",A2,voie,actions_general
4567.0,trade,"noun, verb",B1,commerce/négocier,finance_trading
4568.0,trademark,noun,C1,marque,general
4569.0,trading,noun,B2,trading,finance_trading
4570.0,tradition,noun,A2,tradition,general
4571.0,traditional,adjective,A2,traditionnel,descriptions_general
4572.0,traffic,noun,A1,trafic,travel_transport
4573.0,tragedy,noun,B2,tragédie,general
4574.0,tragic,adjective,B2,tragique,descriptions_general
4575.0,trail,"noun, verb",C1,sentier,actions_general
4576.0,trailer,noun,C1,remorque,general
4577.0,train,"noun, verb",A1,train,travel_transport
4578.0,trainer,noun,A2,entraineur,general
4579.0,training,noun,A2,exercice,work_career
4580.0,trait,noun,B2,trait,general
4581.0,transaction,noun,C1,transaction,finance_trading
4582.0,transcript,noun,C1,retranscription,general
4583.0,transfer,"noun, verb",B2,transfert,actions_general
4584.0,transform,verb,B2,transformer,actions_general
4585.0,transformation,noun,C1,transformation,general
